URL,Brand,Item Type,Size,Price,Original Price,Material,Condition,Item ID
https://www.thredup.com/product/women-wool-madewell-gray-casual-dress/102791736?query_id=642697512218345472&result_id=642697512688107520,Madewell,Casual Dress,Size XS ,$7.69,$119,100% Wool,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #102791736
https://www.thredup.com/product/women-polyester-french-connection-black-casual-dress/102288994?query_id=642697512218345472&result_id=642697512688107520,French Connection,Casual Dress,Size S ,$4.99,$119,"98% Polyester, 2% Cotton","This item is in excellent condition with only light signs of wear, if any.",Item #102288994
https://www.thredup.com/product/women-polyester-sangria-black-casual-dress/101772439?query_id=642697512218345472&result_id=642697512688107520,Sangria,Casual Dress,Size 8 ,$3.99,$95,"95% Polyester, 5% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #101772439
https://www.thredup.com/product/women-viscose-american-eagle-outfitters-blue-romper/112119266?query_id=642697512218345472&result_id=642697512688107520,American Eagle Outfitters,Romper,Size XS ,$8.99,$45,100% Viscose,"This item is in excellent condition with only light signs of wear, if any.",Item #112119266
https://www.thredup.com/product/women-rayon-silence-and-noise-green-casual-dress/121164372?query_id=642697512218345472&result_id=642697512688107520,Silence and Noise,Casual Dress,Size S ,$28.69,$48,100% Rayon,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #121164372
https://www.thredup.com/product/women-polyester-assorted-brands-blue-cocktail-dress/111381949?query_id=642697512218345472&result_id=642697512688107520,Assorted Brands,Cocktail Dress,Size 2 ,$8.49,$60,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #111381949
https://www.thredup.com/product/women-polyester-sail-to-sable-blue-casual-dress/110356232?query_id=642697512218345472&result_id=642697512688107520,Sail to Sable,Casual Dress,Size M ,$9.49,$119,"67% Polyester, 29% Rayon, 4% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110356232
https://www.thredup.com/product/women-polyester-max-studio-black-jumpsuit/114780627?query_id=642697512218345472&result_id=642697512688107520,Max Studio,Jumpsuit,Size XS ,$14.99,$95,"95% Polyester, 5% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #114780627
https://www.thredup.com/product/women-cotton-popular-21-pink-casual-dress/116290341?query_id=642697512218345472&result_id=642697512688107520,Popular 21,Casual Dress,Size S ,$10.19,$48,"92% Cotton, 8% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #116290341
https://www.thredup.com/product/women-polyester-ann-taylor-loft-teal-casual-dress/116177052?query_id=642697512218345472&result_id=642697512688107520,Ann Taylor LOFT,Casual Dress,Size 0 ,$10.19,$70,"71% Polyester, 26% Rayon, 3% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #116177052
https://www.thredup.com/product/women-cotton-elle-black-casual-dress/118210215?query_id=642697512218345472&result_id=642697512688107520,Elle,Casual Dress,Size M ,$13.79,$60,"60% Cotton, 40% Modal",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #118210215
https://www.thredup.com/product/women-polyester-ann-taylor-black-casual-dress/118136086?query_id=642697512218345472&result_id=642697512688107520,Ann Taylor,Casual Dress,Size 8 ,$13.79,$129,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #118136086
https://www.thredup.com/product/women-polyester-max-studio-teal-casual-dress/109734626?query_id=642697512218345472&result_id=642697512688107520,Max Studio,Casual Dress,Size S ,$8.99,$128,"95% Polyester, 5% Spandex",This item is in good condition with minor signs of wear: damaged inside label.,Item #109734626
https://www.thredup.com/product/women-viscose-jcrew-blue-casual-dress/109515866?query_id=642697512218345472&result_id=642697512688107520,J.Crew,Casual Dress,Size 4 ,$8.49,$118,"39% Viscose, 32% Cotton, 29% Nylon",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #109515866
https://www.thredup.com/product/women-polyester-glamorous-teal-casual-dress/101804712?query_id=642697512218345472&result_id=642697512688107520,Glamorous,Casual Dress,Size M ,$3.99,$36,100% Polyester,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #101804712
https://www.thredup.com/product/women-polyester-h-and-m-black-casual-dress/102648917?query_id=642697512218345472&result_id=642697512688107520,H&M,Casual Dress,Size 6 ,$3.99,$30,100% Polyester,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #102648917
https://www.thredup.com/product/women-rayon-a-new-day-black-casual-dress/116492969?query_id=642697512218345472&result_id=642697512688107520,A New Day,Casual Dress,Size M ,$7.19,$30,"95% Rayon, 5% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #116492969
https://www.thredup.com/product/women-spandex-juicy-couture-purple-casual-dress/103058925?query_id=642697512218345472&result_id=642697512688107520,Juicy Couture,Casual Dress,Size S ,$5.59,$88,"3% Spandex, 97% Rayon","This item is in excellent condition with only light signs of wear, if any.",Item #103058925
https://www.thredup.com/product/women-nylon-apt-9-pink-casual-dress/102154414?query_id=642697512218345472&result_id=642697512688107520,Apt. 9,Casual Dress,Size M ,$4.99,$50,100% Nylon,"This item is in excellent condition with only light signs of wear, if any.",Item #102154414
https://www.thredup.com/product/women-polyester-jonathan-martin-green-casual-dress/101437859?query_id=642697512218345472&result_id=642697512688107520,Jonathan Martin,Casual Dress,Size 10 ,$8.99,$48,"96% Polyester, 4% Spandex",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #101437859
https://www.thredup.com/product/women-polyester-lularoe-black-casual-dress/102643726?query_id=642697512218345472&result_id=642697512688107520,Lularoe,Casual Dress,Size XS ,$6.99,$48,"96% Polyester, 4% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #102643726
https://www.thredup.com/product/women-virgin-wool-brach-brach-black-casual-dress/102465855?query_id=642697512218345472&result_id=642697512688107520,Brach Brach,Casual Dress,Size 4 ,$6.99,$48,"96% Virgin Wool, 4% Elastane",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #102465855
https://www.thredup.com/product/women-cotton-american-eagle-outfitters-ivory-casual-dress/117906941?query_id=642697512218345472&result_id=642697512688107520,American Eagle Outfitters,Casual Dress,Size S ,$11.99,$50,"56% Cotton, 44% Viscose","This item is in excellent condition with only light signs of wear, if any.",Item #117906941
https://www.thredup.com/product/women-badgley-mischka-black-cocktail-dress/107032132?query_id=642697512218345472&result_id=642697512688107520,Badgley Mischka,Cocktail Dress,Size 10 ,$43.99,$495,Material unknown,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #107032132
https://www.thredup.com/product/women-cotton-asos-black-casual-dress/120252485?query_id=642697512218345472&result_id=642697512688107520,ASOS,Casual Dress,Size 4 ,$14.69,$48,100% Cotton,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #120252485
https://www.thredup.com/product/women-polyester-brass-gray-casual-dress/120047435?query_id=642697512218345472&result_id=642697512688107520,Brass,Casual Dress,Size S ,$11.19,$60,"85% Polyester, 10% Rayon, 5% Spandex","This item is in excellent condition with only light signs of wear, if any.",Item #120047435
https://www.thredup.com/product/women-spandex-madewell-black-casual-dress/124855708?query_id=642697512218345472&result_id=642697512688107520,Madewell,Casual Dress,Size M ,$17.99,$119,"10% Spandex, 90% Polyester","This item is in excellent condition with only light signs of wear, if any.",Item #124855708
https://www.thredup.com/product/women-silk-lacey-parker-ivory-casual-dress/104471754?query_id=642697512218345472&result_id=642697512688107520,Lacey Parker,Casual Dress,Size M ,$8.99,$295,100% Silk,"This item is in excellent condition with only light signs of wear, if any.",Item #104471754
https://www.thredup.com/product/women-polyester-charming-charlie-pink-casual-dress/102435437?query_id=642697512218345472&result_id=642697512688107520,Charming Charlie,Casual Dress,Size S ,$3.99,$36,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #102435437
https://www.thredup.com/product/women-viscose-31-phillip-lim-tan-cocktail-dress/116377963?query_id=642697512218345472&result_id=642697512688107520,3.1 Phillip Lim,Cocktail Dress,Size 2 ,$36.59,$300,"74% Viscose, 26% Nylon",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #116377963
https://www.thredup.com/product/women-linen-alice-olivia-black-casual-dress/115763128?query_id=642697512218345472&result_id=642697512688107520,Alice + Olivia,Casual Dress,Size 2 ,$32.99,$330,"50% Linen, 50% Cotton","This item is in excellent condition with only light signs of wear, if any.",Item #115763128
https://www.thredup.com/product/women-audrey-31-gray-romper/111402737?query_id=642697512218345472&result_id=642697512688107520,Audrey 3+1,Romper,Size S ,$8.49,$48,Material unknown,This item is brand new with tags still attached.,Item #111402737
https://www.thredup.com/product/women-polyester-blue-rain-black-casual-dress/117480330?query_id=642697512218345472&result_id=642697512688107520,Blue Rain,Casual Dress,Size XS ,$10.19,$48,100% Polyester,"This item is in excellent condition with only light signs of wear, if any.",Item #117480330
https://www.thredup.com/product/women-spandex-lularoe-purple-casual-dress/117417024?query_id=642697512218345472&result_id=642697512688107520,Lularoe,Casual Dress,Size S ,$10.19,$48,"5% Spandex, 95% Cotton",This item is brand new with tags still attached.,Item #117417024
https://www.thredup.com/product/women-cotton-gap-black-casual-dress/102057681?query_id=642697512218345472&result_id=642697512688107520,Gap,Casual Dress,Size 6 ,$4.99,$70,"97% Cotton, 3% Elastane",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #102057681
https://www.thredup.com/product/women-polyester-old-navy-maroon-casual-dress/111467269?query_id=642697512218345472&result_id=642697512688107520,Old Navy,Casual Dress,Size L ,$7.49,$40,"62% Polyester, 34% Rayon, 4% Elastane","This item is in excellent condition with only light signs of wear, if any.",Item #111467269
https://www.thredup.com/product/women-polyester-banana-republic-green-casual-dress/112317688?query_id=642697512218345472&result_id=642697512688107520,Banana Republic,Casual Dress,Size 0 ,$7.99,$70,"34% Polyester, 28% Linen, 19% Cotton, 19% Acrylic",This item is in good condition with minor signs of wear: minor wear on fabric.,Item #112317688
https://www.thredup.com/product/women-cotton-banana-republic-brown-casual-dress/109851123?query_id=642697512218345472&result_id=642697512688107520,Banana Republic,Casual Dress,Size 10 ,$7.99,$70,100% Cotton,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #109851123
https://www.thredup.com/product/women-assorted-brands-yellow-casual-dress/112160712?query_id=642697512218345472&result_id=642697512688107520,Assorted Brands,Casual Dress,Size L ,$8.99,$48,Material unknown,"This item is in excellent condition with only light signs of wear, if any.",Item #112160712
https://www.thredup.com/product/women-polyester-bcbgeneration-black-casual-dress/110983286?query_id=642697512218345472&result_id=642697512688107520,BCBGeneration,Casual Dress,Size XS ,$7.49,$78,100% Polyester,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #110983286
https://www.thredup.com/product/women-spandex-diane-von-furstenberg-purple-casual-dress/120024146?query_id=642697512218345472&result_id=642697512688107520,Diane von Furstenberg,Casual Dress,Size 2 ,$50.39,$395,"12% Spandex, 88% Nylon","This item is in excellent condition with only light signs of wear, if any.",Item #120024146
https://www.thredup.com/product/women-cotton-lauren-by-ralph-lauren-black-casual-dress/107123463?query_id=642697512218345472&result_id=642697512688107520,Lauren by Ralph Lauren,Casual Dress,Size XS ,$12.49,$155,100% Cotton,This item is in good condition with minor signs of wear: minor wear on fabric.,Item #107123463
